,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,Team,Total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,Team_opp,Total_opp,home_opp,season,date,won
34,240.0,240.0,42.0,90.0,0.467,15.0,36.0,0.417,21.0,25.0,0.84,13.0,35.0,48.0,26.0,5.0,3.0,11.0,19.0,120.0,,0.594,0.55,0.4,0.278,30.2,71.4,52.2,61.9,5.2,5.0,9.8,100.0,125.6,119.3,,,10.0,19.0,0.667,4.0,10.0,0.6,6.0,8.0,1.0,5.0,6.0,9.0,8.0,2.0,1.0,5.0,4.0,28.0,17.0,0.77,0.75,1.0,0.556,20.8,23.2,21.6,39.5,3.7,4.7,100.0,34.1,166.0,129.0,MEM,120,0,1,240.0,240.0,43.0,99.0,0.434,13.0,39.0,0.333,15.0,17.0,0.882,14.0,30.0,44.0,23.0,7.0,4.0,7.0,21.0,114.0,,0.535,0.5,0.394,0.172,28.6,69.8,47.8,53.5,7.3,7.4,6.2,100.0,119.3,125.6,,,15.0,25.0,0.714,5.0,12.0,0.5,6.0,6.0,1.0,5.0,10.0,10.0,7.0,2.0,2.0,3.0,4.0,41.0,15.0,0.742,0.714,0.833,0.545,20.3,32.1,21.6,26.8,6.3,7.8,12.8,37.2,138.0,135.0,LAC,114,1,2022,2021-10-23,True
35,240.0,240.0,43.0,99.0,0.434,13.0,39.0,0.333,15.0,17.0,0.882,14.0,30.0,44.0,23.0,7.0,4.0,7.0,21.0,114.0,,0.535,0.5,0.394,0.172,28.6,69.8,47.8,53.5,7.3,7.4,6.2,100.0,119.3,125.6,,,15.0,25.0,0.714,5.0,12.0,0.5,6.0,6.0,1.0,5.0,10.0,10.0,7.0,2.0,2.0,3.0,4.0,41.0,15.0,0.742,0.714,0.833,0.545,20.3,32.1,21.6,26.8,6.3,7.8,12.8,37.2,138.0,135.0,LAC,114,1,0,240.0,240.0,42.0,90.0,0.467,15.0,36.0,0.417,21.0,25.0,0.84,13.0,35.0,48.0,26.0,5.0,3.0,11.0,19.0,120.0,,0.594,0.55,0.4,0.278,30.2,71.4,52.2,61.9,5.2,5.0,9.8,100.0,125.6,119.3,,,10.0,19.0,0.667,4.0,10.0,0.6,6.0,8.0,1.0,5.0,6.0,9.0,8.0,2.0,1.0,5.0,4.0,28.0,17.0,0.77,0.75,1.0,0.556,20.8,23.2,21.6,39.5,3.7,4.7,100.0,34.1,166.0,129.0,MEM,120,0,2022,2021-10-23,False
36,240.0,240.0,34.0,91.0,0.374,7.0,35.0,0.2,11.0,18.0,0.611,15.0,35.0,50.0,19.0,4.0,2.0,14.0,15.0,86.0,,0.435,0.412,0.385,0.198,26.8,74.5,48.5,55.9,4.2,4.5,12.4,100.0,91.0,113.3,,,7.0,17.0,0.667,2.0,7.0,0.667,4.0,5.0,1.0,4.0,8.0,10.0,3.0,2.0,1.0,3.0,3.0,18.0,3.0,0.833,0.833,1.0,1.0,23.8,31.6,20.6,28.4,3.4,7.3,41.0,26.6,155.0,122.0,OKC,86,0,1,240.0,240.0,40.0,91.0,0.44,14.0,47.0,0.298,13.0,15.0,0.867,12.0,41.0,53.0,18.0,6.0,5.0,10.0,19.0,107.0,,0.548,0.516,0.516,0.165,25.5,73.2,51.5,45.0,6.4,8.9,9.3,100.0,113.3,91.0,,,10.0,17.0,0.667,4.0,10.0,0.571,4.0,6.0,1.0,5.0,16.0,21.0,4.0,2.0,2.0,3.0,5.0,22.0,20.0,1.136,0.875,1.0,0.667,17.3,54.1,33.2,23.6,4.0,9.3,20.0,30.6,250.0,102.0,UTA,107,1,2022,2021-10-20,False
37,240.0,240.0,40.0,91.0,0.44,14.0,47.0,0.298,13.0,15.0,0.867,12.0,41.0,53.0,18.0,6.0,5.0,10.0,19.0,107.0,,0.548,0.516,0.516,0.165,25.5,73.2,51.5,45.0,6.4,8.9,9.3,100.0,113.3,91.0,,,10.0,17.0,0.667,4.0,10.0,0.571,4.0,6.0,1.0,5.0,16.0,21.0,4.0,2.0,2.0,3.0,5.0,22.0,20.0,1.136,0.875,1.0,0.667,17.3,54.1,33.2,23.6,4.0,9.3,20.0,30.6,250.0,102.0,UTA,107,1,0,240.0,240.0,34.0,91.0,0.374,7.0,35.0,0.2,11.0,18.0,0.611,15.0,35.0,50.0,19.0,4.0,2.0,14.0,15.0,86.0,,0.435,0.412,0.385,0.198,26.8,74.5,48.5,55.9,4.2,4.5,12.4,100.0,91.0,113.3,,,7.0,17.0,0.667,2.0,7.0,0.667,4.0,5.0,1.0,4.0,8.0,10.0,3.0,2.0,1.0,3.0,3.0,18.0,3.0,0.833,0.833,1.0,1.0,23.8,31.6,20.6,28.4,3.4,7.3,41.0,26.6,155.0,122.0,OKC,86,0,2022,2021-10-20,True
38,265.0,265.0,52.0,97.0,0.536,15.0,34.0,0.441,15.0,20.0,0.75,7.0,35.0,42.0,28.0,5.0,6.0,12.0,22.0,134.0,,0.633,0.613,0.351,0.206,17.9,85.4,52.5,53.8,4.7,10.7,10.2,100.0,126.5,127.4,,,15.0,22.0,0.769,5.0,9.0,0.556,6.0,8.0,1.0,5.0,8.0,10.0,8.0,2.0,3.0,3.0,4.0,40.0,18.0,0.847,0.846,1.0,0.615,15.6,27.4,15.2,48.2,2.3,8.1,50.0,42.5,152.0,135.0,IND,134,0,1,265.0,265.0,49.0,94.0,0.521,19.0,38.0,0.5,18.0,19.0,0.947,6.0,32.0,38.0,24.0,5.0,6.0,9.0,21.0,135.0,,0.659,0.622,0.404,0.202,14.6,82.1,47.5,49.0,4.7,9.5,8.1,100.0,127.4,126.5,,,13.0,24.0,0.8,6.0,9.0,0.667,6.0,6.0,1.0,2.0,9.0,11.0,9.0,2.0,2.0,2.0,5.0,34.0,11.0,0.8,0.8,1.0,0.667,7.4,31.7,18.9,47.1,5.0,9.2,33.3,35.5,146.0,131.0,WAS,135,1,2022,2021-10-22,False
39,265.0,265.0,49.0,94.0,0.521,19.0,38.0,0.5,18.0,19.0,0.947,6.0,32.0,38.0,24.0,5.0,6.0,9.0,21.0,135.0,,0.659,0.622,0.404,0.202,14.6,82.1,47.5,49.0,4.7,9.5,8.1,100.0,127.4,126.5,,,13.0,24.0,0.8,6.0,9.0,0.667,6.0,6.0,1.0,2.0,9.0,11.0,9.0,2.0,2.0,2.0,5.0,34.0,11.0,0.8,0.8,1.0,0.667,7.4,31.7,18.9,47.1,5.0,9.2,33.3,35.5,146.0,131.0,WAS,135,1,0,265.0,265.0,52.0,97.0,0.536,15.0,34.0,0.441,15.0,20.0,0.75,7.0,35.0,42.0,28.0,5.0,6.0,12.0,22.0,134.0,,0.633,0.613,0.351,0.206,17.9,85.4,52.5,53.8,4.7,10.7,10.2,100.0,126.5,127.4,,,15.0,22.0,0.769,5.0,9.0,0.556,6.0,8.0,1.0,5.0,8.0,10.0,8.0,2.0,3.0,3.0,4.0,40.0,18.0,0.847,0.846,1.0,0.615,15.6,27.4,15.2,48.2,2.3,8.1,50.0,42.5,152.0,135.0,IND,134,0,2022,2021-10-22,True
40,240.0,240.0,38.0,86.0,0.442,15.0,47.0,0.319,16.0,20.0,0.8,6.0,37.0,43.0,22.0,10.0,6.0,11.0,22.0,107.0,,0.564,0.529,0.547,0.233,14.6,88.1,51.8,57.9,10.3,14.0,10.4,100.0,110.0,99.7,,,12.0,24.0,0.75,5.0,11.0,0.714,8.0,9.0,1.0,2.0,9.0,10.0,5.0,3.0,3.0,4.0,4.0,31.0,18.0,1.014,1.063,1.0,0.75,10.1,30.9,19.5,28.8,5.0,11.3,20.2,32.9,193.0,108.0,BOS,107,0,1,240.0,240.0,32.0,75.0,0.427,14.0,32.0,0.438,19.0,24.0,0.792,5.0,35.0,40.0,20.0,7.0,4.0,18.0,20.0,97.0,,0.567,0.52,0.427,0.32,11.9,85.4,48.2,62.5,7.2,10.3,17.4,100.0,99.7,110.0,,,11.0,18.0,1.0,8.0,10.0,1.0,8.0,10.0,1.0,2.0,8.0,9.0,4.0,3.0,2.0,8.0,6.0,30.0,2.0,1.5,1.5,1.0,1.2,30.5,26.4,15.4,33.5,7.6,6.9,50.0,100.0,132.0,118.0,HOU,97,1,2022,2021-10-24,True
41,240.0,240.0,32.0,75.0,0.427,14.0,32.0,0.438,19.0,24.0,0.792,5.0,35.0,40.0,20.0,7.0,4.0,18.0,20.0,97.0,,0.567,0.52,0.427,0.32,11.9,85.4,48.2,62.5,7.2,10.3,17.4,100.0,99.7,110.0,,,11.0,18.0,1.0,8.0,10.0,1.0,8.0,10.0,1.0,2.0,8.0,9.0,4.0,3.0,2.0,8.0,6.0,30.0,2.0,1.5,1.5,1.0,1.2,30.5,26.4,15.4,33.5,7.6,6.9,50.0,100.0,132.0,118.0,HOU,97,1,0,240.0,240.0,38.0,86.0,0.442,15.0,47.0,0.319,16.0,20.0,0.8,6.0,37.0,43.0,22.0,10.0,6.0,11.0,22.0,107.0,,0.564,0.529,0.547,0.233,14.6,88.1,51.8,57.9,10.3,14.0,10.4,100.0,110.0,99.7,,,12.0,24.0,0.75,5.0,11.0,0.714,8.0,9.0,1.0,2.0,9.0,10.0,5.0,3.0,3.0,4.0,4.0,31.0,18.0,1.014,1.063,1.0,0.75,10.1,30.9,19.5,28.8,5.0,11.3,20.2,32.9,193.0,108.0,BOS,107,0,2022,2021-10-24,False
42,240.0,240.0,43.0,89.0,0.483,9.0,28.0,0.321,10.0,15.0,0.667,7.0,31.0,38.0,27.0,6.0,1.0,14.0,19.0,105.0,,0.549,0.534,0.315,0.169,14.9,79.5,44.2,62.8,5.9,2.3,12.8,100.0,103.9,132.7,,,9.0,19.0,1.0,4.0,5.0,0.8,2.0,4.0,1.0,2.0,3.0,5.0,11.0,2.0,1.0,3.0,5.0,21.0,5.0,1.0,1.0,0.75,0.667,21.0,38.4,28.7,52.8,3.4,4.2,66.7,41.8,144.0,138.0,PHO,105,0,1,240.0,240.0,51.0,94.0,0.543,21.0,50.0,0.42,11.0,17.0,0.647,8.0,40.0,48.0,24.0,8.0,5.0,9.0,15.0,134.0,,0.66,0.654,0.532,0.181,20.5,85.1,55.8,47.1,7.9,8.2,8.1,100.0,132.7,103.9,,,10.0,19.0,1.0,6.0,11.0,1.0,5.0,5.0,1.0,3.0,11.0,12.0,8.0,2.0,3.0,2.0,4.0,28.0,30.0,1.333,1.333,1.0,1.0,38.4,44.5,26.5,40.0,4.4,7.9,66.7,46.6,267.0,112.0,POR,134,1,2022,2021-10-23,False
43,240.0,240.0,51.0,94.0,0.543,21.0,50.0,0.42,11.0,17.0,0.647,8.0,40.0,48.0,24.0,8.0,5.0,9.0,15.0,134.0,,0.66,0.654,0.532,0.181,20.5,85.1,55.8,47.1,7.9,8.2,8.1,100.0,132.7,103.9,,,10.0,19.0,1.0,6.0,11.0,1.0,5.0,5.0,1.0,3.0,11.0,12.0,8.0,2.0,3.0,2.0,4.0,28.0,30.0,1.333,1.333,1.0,1.0,38.4,44.5,26.5,40.0,4.4,7.9,66.7,46.6,267.0,112.0,POR,134,1,0,240.0,240.0,43.0,89.0,0.483,9.0,28.0,0.321,10.0,15.0,0.667,7.0,31.0,38.0,27.0,6.0,1.0,14.0,19.0,105.0,,0.549,0.534,0.315,0.169,14.9,79.5,44.2,62.8,5.9,2.3,12.8,100.0,103.9,132.7,,,9.0,19.0,1.0,4.0,5.0,0.8,2.0,4.0,1.0,2.0,3.0,5.0,11.0,2.0,1.0,3.0,5.0,21.0,5.0,1.0,1.0,0.75,0.667,21.0,38.4,28.7,52.8,3.4,4.2,66.7,41.8,144.0,138.0,PHO,105,0,2022,2021-10-23,True
44,240.0,240.0,43.0,94.0,0.457,10.0,30.0,0.333,15.0,19.0,0.789,10.0,38.0,48.0,26.0,10.0,5.0,12.0,17.0,111.0,,0.542,0.511,0.319,0.202,22.2,80.9,52.2,60.5,10.0,9.6,10.5,100.0,110.9,94.9,,,9.0,18.0,1.0,3.0,6.0,1.0,11.0,12.0,1.0,4.0,6.0,9.0,6.0,3.0,2.0,5.0,4.0,32.0,20.0,1.167,1.167,0.833,2.0,18.6,100.0,66.6,33.4,5.1,6.6,31.3,53.6,162.0,105.0,CHO,111,0,1,240.0,240.0,38.0,87.0,0.437,9.0,35.0,0.257,10.0,12.0,0.833,9.0,35.0,44.0,18.0,10.0,8.0,17.0,19.0,95.0,,0.515,0.489,0.402,0.138,19.1,77.8,47.8,47.4,10.0,12.5,15.6,100.0,94.9,110.9,,,17.0,24.0,0.708,2.0,8.0,0.5,3.0,4.0,1.0,3.0,6.0,8.0,8.0,2.0,2.0,8.0,5.0,38.0,12.0,0.764,0.75,1.0,1.333,14.0,38.3,19.1,53.5,11.5,14.5,32.7,33.9,156.0,121.0,BRK,95,1,2022,2021-10-24,True
45,240.0,240.0,38.0,87.0,0.437,9.0,35.0,0.257,10.0,12.0,0.833,9.0,35.0,44.0,18.0,10.0,8.0,17.0,19.0,95.0,,0.515,0.489,0.402,0.138,19.1,77.8,47.8,47.4,10.0,12.5,15.6,100.0,94.9,110.9,,,17.0,24.0,0.708,2.0,8.0,0.5,3.0,4.0,1.0,3.0,6.0,8.0,8.0,2.0,2.0,8.0,5.0,38.0,12.0,0.764,0.75,1.0,1.333,14.0,38.3,19.1,53.5,11.5,14.5,32.7,33.9,156.0,121.0,BRK,95,1,0,240.0,240.0,43.0,94.0,0.457,10.0,30.0,0.333,15.0,19.0,0.789,10.0,38.0,48.0,26.0,10.0,5.0,12.0,17.0,111.0,,0.542,0.511,0.319,0.202,22.2,80.9,52.2,60.5,10.0,9.6,10.5,100.0,110.9,94.9,,,9.0,18.0,1.0,3.0,6.0,1.0,11.0,12.0,1.0,4.0,6.0,9.0,6.0,3.0,2.0,5.0,4.0,32.0,20.0,1.167,1.167,0.833,2.0,18.6,100.0,66.6,33.4,5.1,6.6,31.3,53.6,162.0,105.0,CHO,111,0,2022,2021-10-24,False
46,240.0,240.0,44.0,83.0,0.53,15.0,35.0,0.429,18.0,22.0,0.818,7.0,37.0,44.0,21.0,6.0,5.0,20.0,15.0,121.0,,0.653,0.62,0.422,0.265,20.0,78.7,53.7,47.7,5.8,8.3,17.7,100.0,117.9,108.2,,,9.0,17.0,0.833,3.0,8.0,1.0,8.0,9.0,1.0,4.0,8.0,8.0,8.0,2.0,3.0,6.0,4.0,28.0,19.0,1.09,1.083,0.727,0.533,25.4,29.4,19.0,38.3,3.7,7.9,33.6,33.0,185.0,116.0,MIL,121,0,1,240.0,240.0,48.0,99.0,0.485,10.0,39.0,0.256,5.0,6.0,0.833,10.0,28.0,38.0,29.0,10.0,4.0,12.0,18.0,111.0,,0.546,0.535,0.394,0.061,21.3,80.0,46.3,60.4,9.7,8.3,10.6,100.0,108.2,117.9,,,9.0,18.0,1.0,7.0,11.0,0.636,2.0,3.0,1.0,6.0,9.0,9.0,8.0,4.0,2.0,2.0,4.0,25.0,7.0,1.0,1.0,1.0,0.167,100.0,100.0,73.2,31.7,6.0,7.9,100.0,52.8,205.0,126.0,SAS,111,1,2022,2021-10-23,True
47,240.0,240.0,48.0,99.0,0.485,10.0,39.0,0.256,5.0,6.0,0.833,10.0,28.0,38.0,29.0,10.0,4.0,12.0,18.0,111.0,,0.546,0.535,0.394,0.061,21.3,80.0,46.3,60.4,9.7,8.3,10.6,100.0,108.2,117.9,,,9.0,18.0,1.0,7.0,11.0,0.636,2.0,3.0,1.0,6.0,9.0,9.0,8.0,4.0,2.0,2.0,4.0,25.0,7.0,1.0,1.0,1.0,0.167,100.0,100.0,73.2,31.7,6.0,7.9,100.0,52.8,205.0,126.0,SAS,111,1,0,240.0,240.0,44.0,83.0,0.53,15.0,35.0,0.429,18.0,22.0,0.818,7.0,37.0,44.0,21.0,6.0,5.0,20.0,15.0,121.0,,0.653,0.62,0.422,0.265,20.0,78.7,53.7,47.7,5.8,8.3,17.7,100.0,117.9,108.2,,,9.0,17.0,0.833,3.0,8.0,1.0,8.0,9.0,1.0,4.0,8.0,8.0,8.0,2.0,3.0,6.0,4.0,28.0,19.0,1.09,1.083,0.727,0.533,25.4,29.4,19.0,38.3,3.7,7.9,33.6,33.0,185.0,116.0,MIL,121,0,2022,2021-10-23,False
48,240.0,240.0,37.0,84.0,0.44,17.0,32.0,0.531,13.0,23.0,0.565,5.0,39.0,44.0,19.0,3.0,9.0,12.0,17.0,104.0,,0.552,0.542,0.381,0.274,10.9,75.0,44.9,51.4,2.9,15.0,11.3,100.0,102.1,124.7,,,13.0,25.0,0.667,7.0,8.0,1.0,4.0,6.0,1.0,3.0,11.0,11.0,8.0,1.0,2.0,4.0,3.0,32.0,7.0,0.955,0.955,0.667,2.0,20.0,35.4,28.2,45.4,2.1,21.3,100.0,46.8,178.0,133.0,BRK,104,0,1,240.0,240.0,48.0,105.0,0.457,17.0,45.0,0.378,14.0,18.0,0.778,13.0,41.0,54.0,25.0,8.0,9.0,7.0,19.0,127.0,,0.562,0.538,0.429,0.171,25.0,89.1,55.1,52.1,7.9,17.3,5.8,100.0,124.7,102.1,,,12.0,25.0,0.714,4.0,10.0,0.5,7.0,9.0,1.0,5.0,9.0,14.0,7.0,2.0,3.0,4.0,5.0,32.0,25.0,0.857,0.857,1.0,0.667,100.0,30.3,77.3,36.9,3.4,9.8,20.5,63.2,175.0,113.0,MIL,127,1,2022,2021-10-19,False
49,240.0,240.0,48.0,105.0,0.457,17.0,45.0,0.378,14.0,18.0,0.778,13.0,41.0,54.0,25.0,8.0,9.0,7.0,19.0,127.0,,0.562,0.538,0.429,0.171,25.0,89.1,55.1,52.1,7.9,17.3,5.8,100.0,124.7,102.1,,,12.0,25.0,0.714,4.0,10.0,0.5,7.0,9.0,1.0,5.0,9.0,14.0,7.0,2.0,3.0,4.0,5.0,32.0,25.0,0.857,0.857,1.0,0.667,100.0,30.3,77.3,36.9,3.4,9.8,20.5,63.2,175.0,113.0,MIL,127,1,0,240.0,240.0,37.0,84.0,0.44,17.0,32.0,0.531,13.0,23.0,0.565,5.0,39.0,44.0,19.0,3.0,9.0,12.0,17.0,104.0,,0.552,0.542,0.381,0.274,10.9,75.0,44.9,51.4,2.9,15.0,11.3,100.0,102.1,124.7,,,13.0,25.0,0.667,7.0,8.0,1.0,4.0,6.0,1.0,3.0,11.0,11.0,8.0,1.0,2.0,4.0,3.0,32.0,7.0,0.955,0.955,0.667,2.0,20.0,35.4,28.2,45.4,2.1,21.3,100.0,46.8,178.0,133.0,BRK,104,0,2022,2021-10-19,True
50,240.0,240.0,34.0,91.0,0.374,14.0,43.0,0.326,9.0,16.0,0.563,8.0,31.0,39.0,22.0,9.0,4.0,19.0,21.0,91.0,,0.464,0.451,0.473,0.176,15.4,75.6,41.9,64.7,8.5,7.0,16.2,100.0,85.7,116.8,,,6.0,15.0,1.0,2.0,7.0,1.0,3.0,5.0,1.0,2.0,6.0,7.0,4.0,2.0,1.0,5.0,5.0,13.0,0.0,1.25,1.25,1.0,1.0,18.5,39.1,25.8,35.8,5.4,4.7,60.0,31.0,159.0,126.0,OKC,91,0,1,240.0,240.0,48.0,95.0,0.505,17.0,38.0,0.447,11.0,14.0,0.786,10.0,44.0,54.0,29.0,12.0,10.0,17.0,18.0,124.0,,0.613,0.595,0.4,0.147,24.4,84.6,58.1,60.4,11.3,20.8,14.4,100.0,116.8,85.7,,,13.0,19.0,0.684,4.0,8.0,1.0,4.0,5.0,1.0,5.0,12.0,14.0,10.0,2.0,3.0,6.0,4.0,31.0,28.0,0.872,0.833,1.0,1.0,17.5,39.4,25.7,41.8,7.8,17.2,52.4,27.9,235.0,99.0,HOU,124,1,2022,2021-10-22,False
51,240.0,240.0,48.0,95.0,0.505,17.0,38.0,0.447,11.0,14.0,0.786,10.0,44.0,54.0,29.0,12.0,10.0,17.0,18.0,124.0,,0.613,0.595,0.4,0.147,24.4,84.6,58.1,60.4,11.3,20.8,14.4,100.0,116.8,85.7,,,13.0,19.0,0.684,4.0,8.0,1.0,4.0,5.0,1.0,5.0,12.0,14.0,10.0,2.0,3.0,6.0,4.0,31.0,28.0,0.872,0.833,1.0,1.0,17.5,39.4,25.7,41.8,7.8,17.2,52.4,27.9,235.0,99.0,HOU,124,1,0,240.0,240.0,34.0,91.0,0.374,14.0,43.0,0.326,9.0,16.0,0.563,8.0,31.0,39.0,22.0,9.0,4.0,19.0,21.0,91.0,,0.464,0.451,0.473,0.176,15.4,75.6,41.9,64.7,8.5,7.0,16.2,100.0,85.7,116.8,,,6.0,15.0,1.0,2.0,7.0,1.0,3.0,5.0,1.0,2.0,6.0,7.0,4.0,2.0,1.0,5.0,5.0,13.0,0.0,1.25,1.25,1.0,1.0,18.5,39.1,25.8,35.8,5.4,4.7,60.0,31.0,159.0,126.0,OKC,91,0,2022,2021-10-22,True
